8.171999999999999886e+01
8.918000000000000682e+01
8.604999999999999716e+01
8.576000000000000512e+01
8.923000000000000398e+01
9.134000000000000341e+01
9.156999999999999318e+01
9.231000000000000227e+01
9.250000000000000000e+01
9.251999999999999602e+01
9.265000000000000568e+01
9.265000000000000568e+01
9.262999999999999545e+01
9.259000000000000341e+01
9.262000000000000455e+01
9.259000000000000341e+01
9.259999999999999432e+01
9.259999999999999432e+01
9.260999999999999943e+01
9.260999999999999943e+01
9.262999999999999545e+01
9.265000000000000568e+01
9.267000000000000171e+01
9.265000000000000568e+01
9.267000000000000171e+01
9.267000000000000171e+01
9.270000000000000284e+01
9.268999999999999773e+01
9.268000000000000682e+01
9.270000000000000284e+01
9.271999999999999886e+01
9.270999999999999375e+01
9.271999999999999886e+01
9.270999999999999375e+01
9.270999999999999375e+01
9.270000000000000284e+01
9.271999999999999886e+01
9.271999999999999886e+01
9.273000000000000398e+01
9.271999999999999886e+01
9.273999999999999488e+01
9.273999999999999488e+01
9.273999999999999488e+01
9.273999999999999488e+01
9.275000000000000000e+01
9.275000000000000000e+01
9.275000000000000000e+01
9.276000000000000512e+01
9.275000000000000000e+01
9.275000000000000000e+01
