8.931999999999999318e+01
9.087999999999999545e+01
9.184999999999999432e+01
9.092000000000000171e+01
9.042000000000000171e+01
8.837000000000000455e+01
8.745999999999999375e+01
8.551999999999999602e+01
8.320000000000000284e+01
8.084000000000000341e+01
7.753000000000000114e+01
6.700000000000000000e+01
6.943999999999999773e+01
6.706000000000000227e+01
6.539000000000000057e+01
6.089999999999999858e+01
5.782000000000000028e+01
5.428000000000000114e+01
5.217999999999999972e+01
5.017000000000000171e+01
4.607999999999999829e+01
4.314999999999999858e+01
4.152000000000000313e+01
4.106000000000000227e+01
3.775999999999999801e+01
3.856000000000000227e+01
4.049000000000000199e+01
3.717000000000000171e+01
3.443999999999999773e+01
3.982000000000000028e+01
3.674000000000000199e+01
3.878999999999999915e+01
3.359000000000000341e+01
3.215999999999999659e+01
3.565999999999999659e+01
3.481000000000000227e+01
3.578000000000000114e+01
3.231000000000000227e+01
3.510999999999999943e+01
3.475999999999999801e+01
3.296999999999999886e+01
3.144999999999999929e+01
3.539999999999999858e+01
3.082999999999999829e+01
3.492999999999999972e+01
3.614000000000000057e+01
3.635999999999999943e+01
3.660999999999999943e+01
3.424000000000000199e+01
3.527000000000000313e+01
